Time,delete,insert,release,savepoint,select,update
2025-08-29 20:30:00,0.0,0.0011494252873563,,,9.991954022988509,0.0
2025-08-29 21:00:00,0.0,0.0,,,11.980459770114944,0.0
2025-08-29 21:30:00,0.0,0.0,,,11.066666666666666,0.0
2025-08-29 22:00:00,0.0,0.0,,,9.561494252873564,0.0
2025-08-29 22:30:00,0.0005747126436781,0.0005747126436781,,,16.30632183908046,0.0005747126436781
2025-08-29 23:00:00,0.0,0.0,,,19.01149425287356,0.0
2025-08-29 23:30:00,0.0,0.0,,,12.002873563218392,0.0
2025-08-30 00:00:00,0.0005747126436781,0.0005747126436781,,,18.28275862068966,0.0005747126436781
2025-08-30 00:30:00,0.0,0.0,,,9.832758620689656,0.0
2025-08-30 01:00:00,0.0,0.0005747126436781,,,14.961494252873564,0.0
2025-08-30 01:30:00,0.0,0.0,,,25.78620689655173,0.0
2025-08-30 02:00:00,0.0,0.0005747126436781,,,8.814942528735633,0.0
