Time,rsr-backend - activate growth rate,rsr-backend - administrativelocation-list growth rate,rsr-backend - api-root growth rate,rsr-backend - budgetitem-list growth rate,rsr-backend - country-list growth rate,rsr-backend - countrybudgetitem-list growth rate,rsr-backend - crsadd-list growth rate,rsr-backend - crsaddotherflag-list growth rate,rsr-backend - current_user growth rate,rsr-backend - defaultperiod-list growth rate,rsr-backend - disaggregation-list growth rate,rsr-backend - disaggregationtarget-list growth rate,rsr-backend - employment-list growth rate,rsr-backend - fss-list growth rate,rsr-backend - fssforecast-list growth rate,rsr-backend - humanitarianscope-list growth rate,rsr-backend - iatiexport-list growth rate,rsr-backend - indicator_contribution_count growth rate,rsr-backend - indicator_period_data_framework-detail growth rate,rsr-backend - indicator_period_data_framework-list growth rate,rsr-backend - indicator_previous_cumulative_update growth rate,rsr-backend - indicatorcustomfield-list growth rate,rsr-backend - indicatordimensionname-list growth rate,rsr-backend - indicatordimensionvalue-list growth rate,rsr-backend - indicatordisaggregationtarget-list growth rate,rsr-backend - indicatorperiod-list growth rate,rsr-backend - indicatorperioddata-list growth rate,rsr-backend - indicatorperioddatacomment-list growth rate,rsr-backend - indicatorreference-list growth rate,rsr-backend - keyword-list growth rate,rsr-backend - legacydata-list growth rate,rsr-backend - link-list growth rate,rsr-backend - logo growth rate,rsr-backend - my_projects growth rate,rsr-backend - my_projects-list growth rate,rsr-backend - my_rsr growth rate,rsr-backend - myrsr-translations growth rate,rsr-backend - org-iati growth rate,rsr-backend - organisation-directory growth rate,rsr-backend - organisation-list growth rate,rsr-backend - organisation-main growth rate,rsr-backend - organisation_typeahead growth rate,rsr-backend - partnership-list growth rate,rsr-backend - partnership_more_link-list growth rate,rsr-backend - planneddisbursement-list growth rate,rsr-backend - policymarker-list growth rate,rsr-backend - project-detail growth rate,rsr-backend - project-dir-translations growth rate,rsr-backend - project-directory growth rate,rsr-backend - project-external-project growth rate,rsr-backend - project-iati growth rate,rsr-backend - project-list growth rate,rsr-backend - project-main growth rate,rsr-backend - project_by_uuid-list growth rate,rsr-backend - project_directory growth rate,rsr-backend - project_enumerators growth rate,rsr-backend - project_extra-detail growth rate,rsr-backend - project_extra-list growth rate,rsr-backend - project_iati_export-list growth rate,rsr-backend - project_location_geojson growth rate,rsr-backend - project_period_labels growth rate,rsr-backend - project_reports growth rate,rsr-backend - project_reports_period_dates growth rate,rsr-backend - project_results_framework growth rate,rsr-backend - project_title growth rate,rsr-backend - project_up-list growth rate,rsr-backend - project_update-detail growth rate,rsr-backend - project_update-list growth rate,rsr-backend - projectcontact-list growth rate,rsr-backend - projectcustomfield-list growth rate,rsr-backend - projectdocument-list growth rate,rsr-backend - projectlocation-list growth rate,rsr-backend - projects-iati growth rate,rsr-backend - projects_by_id growth rate,rsr-backend - prometheus-django-metrics growth rate,rsr-backend - publishingstatus-list growth rate,rsr-backend - recipientcountry-list growth rate,rsr-backend - recipientregion-list growth rate,rsr-backend - register growth rate,rsr-backend - rest_framework_swagger.views.SwaggerSchemaView growth rate,rsr-backend - result-list growth rate,rsr-backend - results_framework-list growth rate,rsr-backend - results_framework_lite-list growth rate,rsr-backend - right_now_in_akvo growth rate,rsr-backend - rss_all_updates growth rate,rsr-backend - rss_org_updates growth rate,rsr-backend - rss_project_updates growth rate,rsr-backend - sector-list growth rate,rsr-backend - sector_code_list growth rate,rsr-backend - sign_in growth rate,rsr-backend - transaction-list growth rate,rsr-backend - unknown growth rate,rsr-backend - update-directory growth rate,rsr-backend - update-main growth rate,rsr-backend - widget_cobranded_banner growth rate,rsr-backend - widget_project_list growth rate,rsr-backend - widget_project_narrow growth rate,rsr-backend - widget_project_small growth rate,rsr-reports - prometheus-django-metrics growth rate,rsr-reports - py-reports-project-overview-pdf-report growth rate,rsr-reports - py-reports-project-results-indicators-table growth rate
2025-08-29 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,0.3953498746141975,,,,,,,,,,,,,,0.0357855902777777,,,,,,,,,,,0.0,,,,0.1146999782986111,,,,,,,,,,,,,,,,,,,0.0,0.1197129991319444,,0.3156349206349206,,,,,,,,,,,,,,,,,0.2211762152777777,,,,,,,5.22593768870773,,
2025-08-29 08:45:00,,,,,,,,,,,0.2135503472222222,,,,,,,,,,,,,0.4019438684834123,,,,,,,,,,,,,,0.02728515625,,,,,,,,,,,0.0,,,,0.0153457754629629,,,,,,,,,,,,,,,,,,,0.0186144770408163,0.0084977213541666,,0.3129385318396226,,,,,,,,,,,,,,,,,0.199083628144654,,,,,,,5.774656773012552,,
2025-08-29 09:00:00,,,,,,,,,,,0.2135503472222222,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4058997034143518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2318793402777778,,,0.0162760416666666,,,,,,,,,,,,,,,,,0.125416542759324,,,,,,,4.981362229776848,,
2025-08-29 09:15:00,,,,,,,,,,,0.2135503472222222,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4058997034143518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2318793402777778,,,0.0162760416666666,,,,,,,,,,,,,,,,,0.00626953125,,,,,,,4.741359737435567,,
2025-08-29 09:30:00,,,,,,,,,,,0.2135503472222222,,,,,,,,,,,,,1.5118875295514884,,,,,,,,,,,,,,0.8245919428001911,,0.0,0.3656843171296295,,,,,,,,0.1755533854166666,,,,,,,,,0.462724609375,,,,,,,,,,0.0,0.2511675347222222,,,0.5201746794143131,1.141354709201389,,1.0696315595479609,,,,,,,,,,,,,,,,,1.207381088957813,,0.0,,,,,6.005356520223152,,
2025-08-29 09:45:00,,,,,,,,,,,0.0,0.1263021410055438,,,,,,,,,,,,1.6731424863114317,,,,,,,,,,,,,,1.0642044402183846,,0.1186246744791666,0.7144495081018519,,,,,,,,0.2472569444444444,,,,,,,,,0.462724609375,,,,,,,,,,0.0,0.2511675347222222,0.2767659505208333,,0.5259722222222223,1.4386832264957268,,1.3427766324266976,,,,,,,,,,,,0.0,,,,,1.2211036060474536,,0.0,,,,,6.4687421875,,
2025-08-29 10:00:00,,,,,,,,,,,0.0,,,,,,,,,,,,,1.6731424863114317,,,,,,,,,,,,,,0.62328125,,0.1186246744791666,0.7144495081018519,,,,,,,,0.2472569444444444,,,,,,,,,0.462724609375,,,,,,,,,,0.0,0.2511675347222222,0.2767659505208333,,0.3348958333333333,1.4386832264957268,,1.3427766324266976,,,,,,,,,,,,0.0,,,,,1.2211036060474536,,0.0,,,,,5.961857427778064,,
2025-08-29 10:15:00,,,,,,,,,,,0.0,,,,,,,,,,,,,2.015106022706506,,,,,,,,,,,,,,0.62328125,,0.14541015625,0.7159512803819446,,,,,,,,0.4090190972222222,,,0.21986328125,0.1284512136050072,,,,,0.462724609375,,,,,,,,,,0.0,0.2511675347222222,0.3449408637152777,,0.3348958333333333,1.5118233816964288,,1.3454766167534722,,,,,,,,,,,,0.0,,,,,1.3773912464488636,,0.0,,,,,6.778225919099667,,
2025-08-29 10:30:00,,,,,,,,,,,0.0,,,,,,,,,,,,,0.4981666177780021,,,,,,,,,,,,,,0.2127880600273569,,0.0163267258453871,0.3192531212112312,,,,,,,,0.2110649240041113,,,0.21986328125,,,,,,,,,,,,,,,,,,0.2221318972089028,,,0.3804342640739753,,0.2409520470174501,,,,,,,,,,,,0.0,,,,,0.1226413302951388,,,,,,,5.987391663472761,,
2025-08-29 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,0.927537071851171,,,,,,,,,,,,,,0.0340944869791666,,,0.1822366718426501,,,,,,,,0.1289525462962963,,,0.21986328125,,,,,,,,,,,,,,0.315877955508109,,,,0.0275914192864271,,,0.5791010802504857,,0.6771978735151225,,,,,,,0.0273943536892361,,,,,,,,,,0.2129173709398883,0.2406884765625,0.1289793025173611,,,,,5.380216625027178,,
