Time,rsr-backend - 100mb growth,rsr-backend - 10mb growth,rsr-backend - 50mb growth,rsr-reports - 10mb growth,rsr-reports - 50mb growth
2025-08-27 14:30:00,17.708333333333336,134.23630404273973,33.55907601068493,338.1096573145051,0.0
2025-08-27 14:45:00,17.708333333333336,125.86363636363636,34.5,297.14929807330145,0.0
2025-08-27 15:00:00,17.708333333333336,122.92868888888889,34.82979518518518,285.71577502532926,0.0
2025-08-27 15:15:00,,12.792299159663866,2.1320498599439777,152.23508350953944,0.0
2025-08-27 15:30:00,0.0,25.0485316211878,4.174755270197966,264.6206594268477,0.0
2025-08-27 15:45:00,0.0,25.91396296296297,4.146234074074075,290.57647575107296,0.0
2025-08-27 16:00:00,0.0,34.61662513661202,4.169980536039552,394.53050386266096,0.0
2025-08-27 16:15:00,3.1578947368421053,35.73726510721248,6.1263883040935685,386.5222950328407,0.0
2025-08-27 16:30:00,3.510366666666667,24.60995824915825,5.127074635241302,281.34453781512605,0.0
2025-08-27 16:45:00,1.5,25.57142857142857,5.238095238095238,299.8365384615385,0.0
2025-08-27 17:00:00,1.5,24.15,8.4,276.2966101694915,0.0
2025-08-27 17:15:00,,12.611111111111112,4.444444444444445,248.34615384615387,0.0
2025-08-27 17:30:00,0.0,75.7843469879518,8.452229030407343,364.53922222222224,0.0
2025-08-27 17:45:00,0.0,77.29310344827586,8.275862068965516,400.8115919982317,0.0
2025-08-27 18:00:00,0.0,67.47727272727272,4.181818181818182,378.98936170212767,0.0
2025-08-27 18:15:00,0.0,65.57499999999999,4.276816460905351,356.45569620253167,0.0
2025-08-27 18:30:00,,7.272727272727273,0.0,268.3157894736842,0.0
2025-08-27 18:45:00,,5.333333333333333,0.0,197.886345410628,0.0
2025-08-27 19:00:00,0.0,50.683143529411765,2.09096431372549,254.38081171171171,0.0
2025-08-27 19:15:00,6.833333333333334,89.02931571218797,13.744493392070485,382.38102457933104,0.0
2025-08-27 19:30:00,6.833333333333334,85.83020752287361,14.3050345871456,458.9519449152542,0.0
2025-08-27 19:45:00,8.868290636704119,163.03846153846158,22.56410256410257,634.9954148860398,0.0
2025-08-27 20:00:00,5.308304568527919,145.94009093390525,30.40418561123026,697.6620805827562,0.0
2025-08-27 20:15:00,2.1538461538461537,117.55405405405406,18.486486486486484,597.2872340425532,0.0
