Time,rsr-7d759f6dc9-m99vb - cloudsql-proxy,rsr-7f589d447f-zzrf5 - cloudsql-proxy,rsr-memcached-7fbb8d49f7-z6jwq - memcached-exporter,rsr-7d759f6dc9-m99vb - rsr-backend,rsr-7f589d447f-zzrf5 - rsr-backend,rsr-memcached-7fbb8d49f7-z6jwq - rsr-memcached,rsr-7d759f6dc9-m99vb - rsr-nginx,rsr-7f589d447f-zzrf5 - rsr-nginx,rsr-7d759f6dc9-m99vb - rsr-reports,rsr-7f589d447f-zzrf5 - rsr-reports,rsr-7d759f6dc9-m99vb - rsr-statsd-to-prometheus,rsr-7f589d447f-zzrf5 - rsr-statsd-to-prometheus,rsr-7d759f6dc9-m99vb - worker,rsr-7f589d447f-zzrf5 - worker
2025-08-27 14:30:00,0.0150844932994403,,0.0001617623113724,5.350644646956258,,0.003548200853398,0.0014812138207021,,0.4447320218311388,,0.0017307739880082,,0.0154454393181316,
2025-08-27 14:45:00,0.0109994546135871,,0.0001618709192467,3.068599649444444,,0.0037506938129598,0.0016819164103833,,0.2865034069055262,,0.0012794633763128,,0.015102759429945,
2025-08-27 15:00:00,0.0161633997873248,,0.0001658293197606,3.001747638978544,,0.0038590533961248,0.0005821762483997,,0.3038421316179724,,0.0020263283862487,,0.0147697655300592,
2025-08-27 15:15:00,0.0196820637486814,,0.000158738265221,2.259396576621777,,0.0039665753274052,0.0006680812830953,,0.268964055884793,,0.0012632654608929,,0.0150667621866592,
2025-08-27 15:30:00,0.0180268435485603,,0.0001499112702715,3.2271584992710034,,0.0039980453618634,0.0010822771059028,,0.290402782195568,,0.0024181623054752,,0.0142638467749506,
2025-08-27 15:45:00,0.0177675133452327,,0.0001593367231256,3.604573343825582,,0.0039637155837731,0.0011567672996244,,0.2934881364387828,,0.0021053279211905,,0.0153125603143101,
2025-08-27 16:00:00,0.0251324582647926,,0.0001622881528534,2.591311867865797,,0.003892525928837,0.0008545719509852,,0.2500172280291762,,0.0018899493763774,,0.0147726174740262,
2025-08-27 16:15:00,0.0175048103895316,,0.0001988980869128,2.9615638625246583,,0.0049323815600198,0.0016561231688591,,0.2973999203578362,,0.0023707661276645,,0.0148615701240354,
2025-08-27 16:30:00,0.0066417268548141,,0.0001837906843619,2.867989250501199,,0.0044965531323343,0.0012671557347225,,0.3179973795921389,,0.001268480637991,,0.0147833061533758,
2025-08-27 16:45:00,0.0137129275280222,,0.0001850467969488,1.396324006111111,,0.0046569375606429,0.001135716975457,,0.2081336454764373,,0.0013399415643007,,0.0149170864880253,
2025-08-27 17:00:00,0.0298581058261158,,0.0001893445500139,3.0719336796388887,,0.0046112997721408,0.0015209586331792,,0.369808833131297,,0.006611686938191,,0.0151269611315385,
2025-08-27 17:15:00,0.0158268343810484,,0.0001689494202129,2.0754913498148144,,0.0041467821917841,0.0003642393373562,,0.2382137096245396,,0.0016721672622035,,0.0148327128888951,
2025-08-27 17:30:00,0.0167236194133862,,0.0001622832434887,4.983723154663727,,0.0038667672695757,0.0019551987436857,,0.4083519474565221,,0.0019475659921086,,0.0149158572623827,
2025-08-27 17:45:00,0.0214378852685114,,0.0001459337718703,4.817427694222926,,0.0037863340758731,0.0011150555502679,,0.392361724997594,,0.0023499064100619,,0.0152286719266901,
2025-08-27 18:00:00,0.0170024030421323,,0.0001542272224315,3.545641815833333,,0.0038218148645846,0.0006113435151406,,0.3831645090870972,,0.0021219913567363,,0.0149959703242682,
2025-08-27 18:15:00,0.0137962083741459,,0.000151539709243,2.127861957561757,,0.0037149190533129,0.000325319290646,,0.2147471299032194,,0.0012569032006504,,0.0136968660479221,
2025-08-27 18:30:00,0.0195983042213912,,0.000160760536565,2.5129050888888886,,0.0036741576516166,0.0008554917151737,,0.2589898296709266,,0.0022929942288575,,0.0147686936191589,
2025-08-27 18:45:00,0.0096167961220634,,0.0001716638523613,3.029048550696407,,0.0041781866031976,0.0008867273212597,,0.3159897006234608,,0.001991394472682,,0.014895956855892,
2025-08-27 19:00:00,0.0130214133651449,,0.0002295284657203,3.0566767871360376,,0.0053189439097575,0.0010975506732483,,0.3031135032450129,,0.0024281724235357,,0.0147775459220414,
2025-08-27 19:15:00,0.0264898810512461,,0.0002221668246695,4.412515772845694,,0.0056350543224146,0.0014181729260733,,0.3965622995789677,,0.0021081773747777,,0.014899964084279,
2025-08-27 19:30:00,0.0194380497723031,,0.000226668748927,4.549423847432189,,0.0057029746261037,0.0013581730146227,,0.3465554183210781,,0.0031462549393846,,0.0147986019634501,
2025-08-27 19:45:00,0.0169190386369975,,0.0002250370547252,3.2722631282531296,,0.0056612829502351,0.0016783918953742,,0.3099646762034841,,0.0019358481714518,,0.0152862566755178,
2025-08-27 20:00:00,0.0276733719293641,,0.0002064713231281,3.8145643682553394,,0.0054475209034924,0.0028008246114811,,0.3829515958511071,,0.0023789424006491,,0.0150496972382218,
2025-08-27 20:15:00,0.0176026963840214,,0.0002048185886378,4.3578154068502455,,0.0053772708605472,0.0019437341061393,,0.3744870061307102,,0.0018028631197516,,0.0150456087291703,
