Time,rsr-backend - 100mb growth,rsr-backend - 10mb growth,rsr-backend - 50mb growth,rsr-reports - 10mb growth,rsr-reports - 50mb growth
2025-08-28 08:30:00,27.22689075630252,365.5230125523012,88.36820083682008,1071.4644351464435,0.0
2025-08-28 08:45:00,14.358974358974358,196.5,41.640625,1112.6359832635983,0.0
2025-08-28 09:00:00,19.25350401891253,256.4714359882006,54.42949484135549,1206.0251046025105,0.0
2025-08-28 09:15:00,27.30411420826745,328.36820083682005,67.28033472803347,1299.4142259414225,0.0
2025-08-28 09:30:00,13.385729155258089,166.10004102564102,29.37134871794872,1165.857740585774,0.0
2025-08-28 09:45:00,12.465447205642974,170.10771464174456,30.476768431983384,877.6569037656903,0.0
2025-08-28 10:00:00,23.360184452510588,187.8330746450304,40.39420960108181,941.9246861924686,0.0
2025-08-28 10:15:00,15.555555555555555,107.5984957037037,24.36192355555556,799.3305439330544,0.0
2025-08-28 10:30:00,15.555555555555555,107.18181818181816,27.61363636363636,695.8995815899581,0.0
2025-08-28 10:45:00,17.248685499557915,166.69456066945605,43.179916317991626,899.7489539748954,0.0
2025-08-28 11:00:00,4.173913043478262,115.35416666666666,30.625,901.7573221757322,0.0
2025-08-28 11:15:00,4.190476190476191,116.09615384615384,32.61538461538461,921.6542375706216,0.0
2025-08-28 11:30:00,9.118977152051489,299.5341925925926,62.50857663817664,1004.2117064971752,0.0
2025-08-28 11:45:00,18.382978723404253,331.7572250423011,60.22669623844851,877.0944859582542,0.0
2025-08-28 12:00:00,16.41025641025641,322.2152777777778,54.75000000000001,752.1338912133891,0.0
2025-08-28 12:15:00,19.44186046511628,344.8737286956522,59.49576021357743,686.8619246861924,0.0
2025-08-28 12:30:00,14.17721518987342,195.4430379746836,43.54430379746836,672.6050420168067,0.0
2025-08-28 12:45:00,3.3567361277445107,104.125,26.541666666666664,573.3702419127989,0.0
2025-08-28 13:00:00,2.1878163742690058,67.50694941561477,23.88707440860215,421.5126050420168,0.0
2025-08-28 13:15:00,7.419145582655827,81.3011885060416,29.471680833440075,413.6846611385854,0.0
2025-08-28 13:30:00,7.411764705882353,90.43333333333334,17.56666666666667,370.0840336134453,0.0
2025-08-28 13:45:00,7.388888888888889,154.36612408477842,22.25704628559195,454.8953974895397,0.0
2025-08-28 14:00:00,12.467532467532466,266.47347525035764,47.34572455889366,576.4016736401674,0.0
2025-08-28 14:15:00,6.581240627580513,255.03614457831324,37.44578313253012,560.8202614379085,0.0
