Time,delete,insert,release,savepoint,select,update
2025-08-27 20:30:00,0.0,0.0022988505747126,,,6.995977011494253,0.0
2025-08-27 21:00:00,0.0,0.0017241379310344,,,9.15977011494253,0.0
2025-08-27 21:30:00,0.0,0.0,,,5.542528735632184,0.0
2025-08-27 22:00:00,0.0,0.0,,,13.302298850574717,0.0
2025-08-27 22:30:00,0.0,0.0,,,7.716666666666668,0.0
2025-08-27 23:00:00,0.0,0.0,,,11.728160919540231,0.0
2025-08-27 23:30:00,0.0,0.0,,,10.036781609195405,0.0
2025-08-28 00:00:00,0.0,0.0,,,16.141954022988507,0.0
2025-08-28 00:30:00,0.0,0.0,,,7.307471264367817,0.0
2025-08-28 01:00:00,0.0005747126436781,0.0005747126436781,,,34.98045977011494,0.0005747126436781
2025-08-28 01:30:00,0.0,0.0,,,21.37183908045977,0.0
2025-08-28 02:00:00,0.0005747126436781,0.0005747126436781,,,7.928160919540231,0.0005747126436781
