Time,rsr-backend - 100mb growth,rsr-backend - 10mb growth,rsr-backend - 50mb growth,rsr-reports - 10mb growth,rsr-reports - 50mb growth
2025-08-31 08:30:00,,21.555555555555557,2.111111111111111,464.93723849372384,0.0
2025-08-31 08:45:00,,9.370120818630912,0.0,432.5491772152519,0.0
2025-08-31 09:00:00,,8.635148717948718,0.0,368.2736244087508,0.0
2025-08-31 09:15:00,,6.252955218030377,0.0,318.65546218487395,0.0
2025-08-31 09:30:00,,4.603106810035842,0.0,324.14920540454614,0.0
2025-08-31 09:45:00,,8.10270936936937,0.0,389.271186440678,0.0
2025-08-31 10:00:00,,6.946490956072351,0.0,366.4245283018868,0.0
2025-08-31 10:15:00,,11.730587709497208,0.0,353.4728033472803,0.0
2025-08-31 10:30:00,,9.962831968810915,0.0,408.9661569696969,0.0
2025-08-31 10:45:00,,7.5240255319148925,0.0,413.3510638297873,0.0
2025-08-31 11:00:00,,4.2105263157894735,0.0,445.69148936170217,0.0
2025-08-31 11:15:00,,2.5945945945945947,0.0,485.4364472195687,0.0
2025-08-31 11:30:00,4.285714285714286,72.21620206185567,20.63030011454753,541.255230125523,0.0
2025-08-31 11:45:00,4.285714285714286,78.02702702702703,21.56756756756757,585.3640038863977,0.0
2025-08-31 12:00:00,4.189929044834308,80.86487722473605,21.49240407239819,671.6792339577759,0.0
2025-08-31 12:15:00,5.357142857142857,95.38461538461536,23.589743589743588,799.9377902176257,0.0
2025-08-31 12:30:00,2.5,25.6,2.1333333333333333,762.1646771092859,0.0
2025-08-31 12:45:00,2.8402366863905324,43.99333099099099,2.0462014414414416,712.9707112970711,0.0
2025-08-31 13:00:00,9.529411764705882,65.96498734083231,16.237535345435646,832.4686192468619,0.0
2025-08-31 13:15:00,8.5,54.65625,14.4375,724.0167364016736,0.0
2025-08-31 13:30:00,9.207060621761658,73.86433222920236,20.2368033504664,633.6401673640167,0.0
2025-08-31 13:45:00,27.491963842264912,123.31176479490244,48.51610418160096,633.0563296892981,0.0
2025-08-31 14:00:00,19.59375,99.07777777777775,36.8,563.347280334728,0.0
2025-08-31 14:15:00,21.630901287553648,129.40366536213963,47.515408375160646,611.5481171548117,0.0
